jobsearch,yrwish,wishhr,wishsalary,jobgradu,liveexp,schooltype,majorcate,age,intern,toeic,tosp,train,jobseek,cert,midJobCate
2,2,0,0,1,1,2,105,28,0,0,0,0,0,1,19
2,2,0,0,2,1,2,105,27,1,920,0,0,1,0,2
2,2,0,0,2,1,2,105,26,0,0,0,0,0,0,2
1,1,2,6000,1,-1,2,105,27,0,955,0,0,1,1,0
1,1,2,3000,2,-1,2,105,25,0,0,0,0,1,2,0
2,2,0,0,1,1,2,105,28,1,870,0,20,1,0,2
2,2,0,0,2,1,2,105,24,0,985,0,0,1,0,15
2,2,0,0,2,1,2,105,25,0,950,0,0,1,1,2
1,1,2,4000,2,-1,2,105,23,0,990,1,0,1,1,0
2,1,2,3600,2,-1,2,105,27,0,940,0,0,0,1,0
2,2,0,0,2,1,2,105,29,0,0,0,0,0,1,3
2,2,0,0,2,1,2,105,25,0,920,2,0,0,1,2
2,2,0,0,2,1,2,105,25,1,0,0,50,0,1,19
2,2,0,0,1,-1,2,105,25,0,0,0,0,0,0,0
2,2,0,0,2,3,2,105,29,0,965,0,0,0,0,2
2,1,3,4000,2,-1,2,105,31,0,785,0,0,0,0,0
2,2,0,0,2,1,2,105,26,0,720,0,500,0,1,24
2,2,0,0,2,1,2,105,26,0,855,0,0,0,0,2
2,2,0,0,2,1,2,105,27,0,0,0,16,1,1,2
2,2,0,0,2,1,2,105,28,0,890,0,0,1,1,23
2,2,0,0,2,1,2,105,26,0,0,0,0,0,0,23
2,2,0,0,1,1,2,105,27,0,560,0,0,0,0,23
2,2,0,0,2,1,2,105,27,0,880,0,0,0,0,3
2,2,0,0,2,1,2,105,25,0,850,0,24,1,1,2
2,2,0,0,1,1,2,105,29,0,880,0,320,1,8,24
2,2,0,0,2,1,2,105,26,1,910,3,0,0,0,2
2,2,0,0,2,1,2,105,29,0,850,0,40,1,1,2
2,2,0,0,2,1,2,105,28,1,0,0,0,1,2,18
2,2,0,0,2,1,2,105,25,1,830,0,0,1,1,19
2,2,0,0,1,-1,2,105,27,0,0,0,2,1,1,0
2,2,0,0,2,1,2,105,28,0,875,3,0,1,0,3
2,2,0,0,2,1,2,105,28,0,765,0,0,1,0,2
2,2,0,0,2,1,2,105,25,1,890,7,8,1,0,2
2,2,0,0,1,1,2,105,28,0,800,0,12,1,0,2
1,1,2,3500,1,-1,2,105,26,0,810,3,16,0,0,0
2,2,0,0,2,1,2,105,27,0,800,0,0,0,1,2
2,2,0,0,1,1,2,105,24,0,0,3,0,1,1,2
2,2,0,0,1,1,2,105,25,1,0,0,0,0,1,19
2,2,0,0,2,1,2,105,29,0,900,0,0,1,1,2
2,2,0,0,1,1,2,105,28,0,780,0,0,1,0,2
2,2,0,0,2,1,2,105,25,0,825,0,150,1,2,2
2,2,0,0,2,1,2,105,25,0,790,0,21,1,2,2
1,1,2,2400,1,-1,2,105,31,0,0,0,0,1,0,0
2,2,0,0,2,1,2,105,30,0,700,0,0,0,2,2
2,2,0,0,2,3,2,105,26,0,0,0,0,1,1,19
2,2,0,0,1,-1,2,105,25,0,760,0,160,1,3,0
2,2,0,0,1,1,2,105,25,0,910,0,9,1,0,23
2,2,0,0,1,-1,2,105,26,0,0,3,280,1,1,0
2,2,0,0,1,-1,2,105,27,0,0,0,0,1,0,0
2,2,0,0,2,1,2,105,27,0,850,0,160,1,0,23
2,2,0,0,2,1,2,105,26,0,825,0,0,1,0,2
1,1,2,3000,1,-1,2,105,30,0,780,0,0,1,0,0
2,2,0,0,2,1,2,105,27,0,0,0,300,0,2,12
1,1,2,2400,1,-1,2,105,26,0,0,0,0,1,2,0
2,2,0,0,2,1,2,105,23,0,250,0,0,0,3,14
2,2,0,0,2,1,2,105,25,0,800,0,1,1,2,23
2,2,0,0,1,1,2,105,25,0,850,0,0,1,1,9
2,2,0,0,2,1,2,105,26,0,0,0,2,0,0,2
2,2,0,0,1,1,2,105,23,0,0,0,0,0,1,23
2,2,0,0,2,1,2,105,25,0,800,0,0,0,0,6
2,2,0,0,2,-1,2,105,26,0,730,0,0,0,0,0
2,2,0,0,2,1,2,105,26,0,0,0,100,1,4,2
2,2,0,0,1,1,2,105,25,1,770,0,33,1,3,2
2,2,0,0,1,1,2,105,25,0,0,0,0,1,1,2
2,2,0,0,2,1,2,105,24,1,0,0,0,0,0,9
1,1,2,2700,1,-1,2,105,25,0,0,0,0,0,1,0
2,2,0,0,2,1,2,105,43,0,0,0,0,0,0,2
2,1,2,2500,2,-1,2,105,23,0,0,0,0,0,0,0
2,2,0,0,2,1,2,105,56,0,0,0,0,0,1,23
1,2,2,4700,2,-1,2,106,28,0,780,0,200,1,0,0
2,2,2,5000,2,-1,2,106,28,0,0,0,0,0,0,0
2,1,2,5000,1,-1,2,106,24,0,0,0,0,0,0,0
2,2,0,0,2,1,2,106,27,0,900,2,0,1,0,3
2,2,0,0,1,-1,2,106,27,0,920,3,992,1,0,0
2,2,0,0,2,1,2,106,27,0,0,0,0,0,1,9
2,2,0,0,2,1,2,106,25,0,980,0,0,1,0,3
2,2,0,0,2,1,2,106,23,0,855,0,40,1,2,13
2,2,0,0,2,1,2,106,28,0,905,2,0,1,0,2
2,2,0,0,2,1,2,106,28,0,945,2,480,1,1,23
2,2,0,0,2,1,2,106,30,1,920,0,0,0,0,2
2,2,0,0,1,1,2,106,27,0,0,0,30,1,1,2
2,2,0,0,2,1,2,106,27,0,930,0,16,1,0,2
2,2,0,0,2,-1,2,106,27,0,945,0,0,1,0,0
2,2,0,0,1,1,2,106,24,1,900,0,0,1,0,2
2,2,0,0,2,1,2,106,27,0,0,0,0,0,2,2
2,2,0,0,2,1,2,106,31,0,0,0,2000,1,0,2
2,2,0,0,1,-1,2,106,26,0,775,3,0,1,5,0
2,2,0,0,2,1,2,106,26,0,0,0,0,0,1,23
2,2,0,0,1,1,2,106,29,0,810,0,0,0,1,23
2,2,0,0,1,1,2,106,25,0,915,0,0,1,2,2
2,2,0,0,2,1,2,106,25,1,780,0,0,1,0,2
2,2,0,0,1,1,2,106,27,1,0,0,0,0,1,3
2,2,0,0,2,1,2,106,27,0,700,0,0,0,1,2
2,2,0,0,2,1,2,106,28,0,905,3,150,0,2,2
2,2,0,0,1,1,2,106,31,0,0,0,0,0,2,23
2,2,0,0,1,-1,2,106,25,0,740,3,8,1,0,0
2,2,0,0,2,1,2,106,27,0,0,0,0,0,0,2
2,2,0,0,2,1,2,106,25,0,835,8,0,1,1,4
2,2,0,0,2,1,2,106,26,0,0,0,70,1,2,2
2,2,0,0,2,1,2,106,30,0,0,0,0,1,0,14
2,2,0,0,2,1,2,106,24,0,0,0,20,1,3,2
2,2,0,0,2,1,2,106,25,0,0,0,0,0,0,2
2,2,0,0,1,-1,2,106,26,0,640,4,0,1,1,0
2,2,0,0,2,3,2,106,26,0,820,0,0,1,4,19
1,1,2,3000,1,-1,2,106,26,0,700,0,17,0,0,0
1,1,2,3500,1,-1,2,106,27,0,730,0,0,0,4,0
2,2,0,0,2,1,2,106,28,0,0,0,0,0,1,3
2,2,0,0,2,1,2,106,30,0,0,0,100,0,0,2
2,2,0,0,1,1,2,106,28,0,855,0,40,1,0,2
2,2,0,0,1,1,2,106,29,0,0,0,0,0,0,24
2,2,0,0,2,1,2,106,24,0,0,0,0,0,1,2
2,2,0,0,2,1,2,106,25,0,0,0,0,1,2,11
2,2,0,0,2,1,2,106,26,0,0,0,20,0,3,23
2,2,0,0,1,-1,2,106,25,0,745,0,200,1,3,0
2,2,0,0,1,1,2,106,26,0,0,0,16,1,0,15
2,2,2,4500,2,-1,2,106,28,0,0,0,0,0,0,0
2,1,2,2800,1,-1,2,107,24,0,0,0,0,1,0,0
2,2,0,0,2,1,2,107,25,1,0,0,40,1,0,2
1,1,2,2750,1,-1,2,107,24,0,740,3,0,1,0,0
2,2,0,0,1,1,2,107,24,0,650,3,0,1,1,23
2,2,0,0,1,1,2,107,24,0,705,0,40,0,4,2
2,2,0,0,2,-1,2,107,24,0,795,0,0,1,5,0
2,2,0,0,1,-1,2,107,27,0,875,3,0,1,0,0
1,1,2,3000,1,-1,2,107,26,0,745,0,0,1,0,0
1,1,3,2300,1,-1,2,107,23,0,805,3,5,1,4,0
2,2,0,0,2,1,2,108,24,1,910,2,0,1,1,2
2,2,0,0,2,1,2,108,30,0,865,0,0,0,0,2
2,2,0,0,2,1,2,108,27,0,930,0,120,1,0,2
2,2,0,0,2,1,2,108,24,1,0,0,0,1,1,2
2,2,0,0,2,1,2,108,25,1,805,0,0,1,0,23
2,2,0,0,2,1,2,108,25,0,650,0,0,1,1,19
2,1,1,1200,2,-1,2,108,27,0,0,0,0,1,0,0
2,1,2,3500,1,-1,2,108,29,0,0,0,800,1,0,0
2,2,0,0,1,1,2,108,27,0,0,0,0,0,1,2
2,2,0,0,2,3,2,108,25,0,0,3,0,0,2,2
2,2,0,0,1,1,2,108,27,0,610,0,0,1,1,23
2,2,0,0,2,1,2,108,27,0,0,0,0,0,0,6
2,2,0,0,2,1,2,108,27,0,0,0,0,0,0,2
2,2,0,0,2,1,2,108,25,0,0,0,0,0,0,15
2,2,0,0,2,1,2,109,30,0,720,0,0,0,1,2
2,2,0,0,2,1,2,109,24,0,900,0,21,1,0,2
2,2,0,0,2,1,2,109,26,0,950,3,200,1,3,2
2,2,0,0,2,1,2,109,24,0,790,0,120,1,2,2
2,2,0,0,1,-1,2,109,26,0,220,0,0,1,0,0
2,2,0,0,2,1,2,109,23,0,800,0,0,1,3,2
2,2,0,0,2,1,2,109,27,1,910,0,0,0,2,2
2,2,0,0,1,-1,2,109,25,0,875,3,0,1,1,0
2,2,0,0,2,1,2,109,28,0,700,0,200,1,0,2
2,2,0,0,2,1,2,109,29,0,800,0,0,1,1,3
2,2,0,0,1,1,2,109,27,0,0,0,0,0,1,2
2,2,0,0,2,1,2,109,25,0,0,0,0,0,0,24
2,2,0,0,2,1,2,109,26,0,0,0,0,1,2,2
2,2,0,0,2,1,2,109,24,1,0,0,320,0,0,2
2,2,0,0,1,-1,2,109,27,0,780,0,0,1,2,0
2,2,0,0,2,1,2,109,26,0,0,0,0,0,1,2
2,2,0,0,1,1,2,109,25,0,0,0,0,1,0,3
2,2,0,0,2,1,2,109,29,0,0,0,12,1,3,2
2,2,0,0,1,-1,2,109,25,0,0,0,0,1,8,0
2,2,0,0,2,1,2,109,28,0,0,0,0,1,0,23
2,2,0,0,1,1,2,109,28,0,0,0,0,1,0,3
2,2,0,0,1,1,2,109,29,0,0,0,0,0,0,25
2,2,0,0,2,1,2,109,37,0,0,0,0,0,2,2
2,2,0,0,2,-1,2,109,24,0,0,0,0,1,1,0
2,2,0,0,2,1,2,109,26,0,0,0,0,0,1,2
2,2,0,0,2,1,2,110,28,0,960,2,0,1,0,23
2,2,0,0,2,1,2,110,28,1,940,0,0,0,1,2
2,1,2,4000,2,-1,2,110,28,0,0,0,0,0,0,0
2,2,0,0,2,1,2,110,25,0,860,2,0,0,3,2
2,2,0,0,2,1,2,110,27,0,0,0,0,1,2,2
2,2,0,0,2,1,2,110,27,0,0,0,0,0,0,2
2,2,0,0,1,1,2,110,27,0,0,3,300,1,0,2
2,2,0,0,2,1,2,110,24,0,800,0,300,0,1,2
1,1,2,2800,1,-1,2,110,27,0,0,3,0,1,1,0
2,2,0,0,1,1,2,110,24,0,845,0,100,1,2,2
1,1,2,3000,1,-1,2,110,29,0,0,0,0,1,0,0
2,2,0,0,2,1,2,110,28,1,0,0,0,0,0,2
2,1,2,2400,1,-1,2,110,24,0,0,0,0,0,2,0
2,2,0,0,2,1,2,110,33,0,0,0,0,0,0,2
2,2,0,0,2,1,2,110,29,0,935,0,200,1,3,2
2,1,3,2500,1,-1,2,110,29,0,0,0,0,0,0,0
2,1,2,2400,1,-1,2,110,27,0,0,0,0,1,0,0
2,2,0,0,2,1,2,110,27,0,0,0,1200,1,2,8
2,2,0,0,2,1,2,110,24,0,880,0,0,1,1,23
2,2,0,0,2,1,2,110,25,0,0,0,0,1,1,23
1,2,2,3000,1,-1,2,110,23,0,0,0,0,0,1,0
2,2,0,0,2,1,2,110,28,0,845,0,0,1,2,2
2,1,2,3000,1,-1,2,110,26,0,865,0,0,1,2,0
2,2,0,0,2,1,2,110,27,0,0,0,0,1,1,2
2,2,0,0,2,1,2,110,31,0,0,0,0,1,0,2
2,2,0,0,2,1,2,110,25,1,890,0,0,1,4,2
2,2,0,0,1,-1,2,110,23,0,845,3,0,0,0,0
2,2,0,0,2,1,2,110,26,1,0,0,30,1,1,6
2,2,0,0,2,1,2,110,24,0,0,0,2000,1,2,2
2,2,0,0,2,1,2,111,26,0,0,0,12,1,2,3
1,1,2,3000,1,-1,2,112,27,0,0,3,0,1,1,0
2,2,0,0,1,1,2,112,27,0,0,0,12,0,1,10
2,2,0,0,2,1,2,112,28,0,780,0,0,0,0,20
2,2,0,0,2,1,2,112,32,0,805,0,0,0,0,13
2,2,3,4000,2,-1,2,112,24,0,0,0,0,0,0,0
2,2,0,0,2,-1,2,112,27,0,945,3,0,1,2,0
2,2,0,0,1,1,2,112,29,0,0,0,200,0,2,2
2,2,0,0,2,1,2,112,24,0,650,0,0,0,1,2
2,1,2,2400,2,-1,2,112,26,0,0,0,0,0,1,0
2,2,0,0,2,1,2,112,25,0,0,0,0,0,1,9
2,2,0,0,2,1,2,112,26,0,700,0,0,0,0,10
2,1,2,2600,2,-1,2,112,27,0,900,0,80,1,1,0
2,2,0,0,2,1,2,112,27,0,0,0,80,1,0,2
2,2,0,0,2,1,2,112,24,0,0,0,0,0,1,2
2,2,0,0,2,1,2,112,24,0,500,0,480,1,0,13
2,1,2,2600,1,-1,2,112,25,0,840,3,0,0,1,0
2,2,0,0,2,1,2,112,29,0,820,0,0,0,0,13
2,2,0,0,2,1,2,112,31,0,840,0,0,0,1,2
2,1,2,2400,2,-1,2,112,24,0,835,6,0,1,2,0
2,2,0,0,2,1,2,112,30,0,910,0,20,0,2,23
1,1,2,3200,2,-1,2,112,31,0,0,0,0,1,0,0
2,2,0,0,2,1,2,112,35,0,0,0,0,0,0,2
2,2,0,0,2,1,2,112,24,0,0,0,0,0,0,10
2,2,0,0,2,1,2,112,28,0,845,0,0,1,1,3
2,2,0,0,2,1,2,112,24,0,0,0,0,0,1,2
2,2,0,0,2,1,2,112,23,0,650,0,80,0,3,13
2,2,0,0,2,1,2,112,25,0,0,0,0,1,2,2
2,2,0,0,1,1,2,113,24,0,0,0,0,0,1,2
2,2,0,0,2,1,2,113,29,0,0,0,0,1,4,14
2,2,0,0,1,1,2,113,25,0,0,0,0,1,1,2
2,2,0,0,2,1,2,113,24,0,825,0,20,0,2,11
2,2,0,0,1,1,2,113,28,0,0,0,60,1,1,2
2,2,0,0,2,1,2,113,26,1,705,0,0,1,2,15
2,2,0,0,2,-1,2,113,24,0,650,0,0,1,0,0
2,2,0,0,2,1,2,113,53,0,0,0,0,0,1,11
2,2,0,0,1,1,2,113,24,0,765,0,360,1,2,2
2,2,0,0,2,1,2,113,25,0,0,0,0,1,3,11
1,1,2,2400,2,-1,2,113,24,0,0,0,0,1,5,0
2,2,0,0,1,1,2,113,25,0,0,0,0,1,1,2
2,2,0,0,2,1,2,113,24,0,0,0,0,0,2,11
2,2,0,0,2,1,2,113,25,0,0,0,8,1,1,11
2,2,0,0,2,1,2,113,24,0,0,0,8,0,1,11
2,2,0,0,2,1,2,113,24,0,790,0,0,1,1,2
2,2,0,0,2,1,2,113,25,0,0,0,0,1,1,11
2,2,0,0,2,1,2,113,27,0,0,0,0,1,0,20
2,2,0,0,1,1,2,113,25,0,275,0,0,0,1,14
2,2,0,0,2,1,2,113,27,0,0,0,0,0,4,11
2,2,0,0,2,1,2,113,24,0,730,0,8,1,2,11
2,2,0,0,2,1,2,113,25,0,0,0,8,1,2,11
2,2,0,0,2,1,2,113,25,0,0,0,200,0,1,2
2,2,0,0,2,1,2,113,25,0,850,0,0,1,2,2
1,1,1,1800,1,-1,2,113,24,0,0,0,40,1,0,0
2,1,2,2400,1,-1,2,113,26,0,840,0,0,0,1,0
2,2,0,0,2,1,2,113,53,0,0,0,0,0,10,21
2,2,0,0,2,1,2,113,24,0,0,0,50,1,1,11
2,2,0,0,2,1,2,113,24,0,0,0,4,0,2,11
2,2,0,0,1,-1,2,113,26,0,0,0,6,1,1,0
2,2,0,0,2,1,2,113,27,0,0,0,120,1,0,2
2,2,0,0,2,1,2,113,54,0,0,0,8,1,2,11
2,2,0,0,2,1,2,113,24,0,0,0,16,1,2,9
2,2,0,0,1,3,2,113,24,0,0,0,0,0,7,11
2,2,0,0,2,1,2,113,24,0,0,0,0,0,1,11
1,1,2,2000,1,-1,2,113,24,0,0,0,0,1,4,0
1,1,2,2500,1,-1,2,113,27,0,0,0,0,0,0,0
2,2,0,0,1,1,2,113,24,0,0,0,0,0,2,11
2,1,2,2400,2,-1,2,113,24,0,0,0,0,0,2,0
2,2,0,0,2,1,2,113,27,0,0,0,0,0,4,11
2,2,0,0,2,1,2,113,56,0,0,0,0,0,3,33
2,2,0,0,2,1,2,114,26,0,915,0,40,1,0,15
1,1,2,3500,2,-1,2,114,25,0,820,0,0,1,0,0
2,2,0,0,2,1,2,114,26,0,990,1,80,1,0,3
2,1,2,4800,2,-1,2,114,24,0,0,0,0,1,0,0
2,2,0,0,2,1,2,114,28,0,915,0,0,1,0,2
2,2,2,3600,2,-1,2,114,25,0,0,0,0,0,2,0
2,1,2,3000,2,-1,2,114,29,0,0,0,0,1,0,0
2,2,0,0,2,1,2,114,25,0,855,3,416,1,3,23
2,1,2,2800,1,-1,2,114,24,0,690,0,720,1,2,0
2,2,0,0,1,1,2,114,25,0,730,0,40,1,2,2
2,2,0,0,2,1,2,114,26,0,0,0,0,0,0,17
2,2,0,0,2,1,2,114,24,0,0,0,2,0,0,13
2,2,0,0,1,-1,2,114,25,0,0,0,0,0,3,0
2,2,0,0,1,1,2,114,27,0,775,0,0,1,2,9
2,2,2,3500,2,-1,2,114,25,0,850,0,0,1,0,0
2,2,0,0,2,1,2,115,25,0,0,0,0,1,0,18
2,2,0,0,2,-1,2,115,26,0,0,0,0,1,3,0
2,2,0,0,1,1,2,115,25,0,0,0,0,0,1,7
2,2,0,0,1,-1,2,115,25,0,685,3,30,1,0,0
2,2,0,0,2,1,2,115,24,0,0,0,16,0,1,23
2,2,0,0,2,1,2,115,27,0,890,0,0,0,0,2
2,2,0,0,2,1,2,115,24,0,550,0,30,1,4,11
2,1,2,3000,2,-1,2,115,26,0,0,0,0,0,2,0
2,2,0,0,1,1,2,116,30,0,0,0,0,0,0,19
2,2,0,0,2,1,2,116,27,1,895,0,120,0,0,2
2,2,0,0,2,1,2,116,27,0,0,0,0,1,1,2
2,2,0,0,2,1,2,116,28,0,0,0,0,1,1,2
2,2,0,0,2,1,2,116,25,0,0,3,480,0,0,23
2,2,0,0,1,1,2,116,27,0,0,0,70,1,3,15
2,2,0,0,2,1,2,116,25,1,0,0,50,0,2,3
2,2,0,0,2,1,2,116,28,0,0,0,0,0,0,15
2,2,0,0,2,1,2,116,28,0,0,0,0,1,0,15
2,2,0,0,2,1,2,116,26,0,910,0,0,0,0,2
2,2,0,0,1,1,2,116,24,0,910,3,80,1,0,2
2,2,0,0,2,3,2,116,27,1,950,0,0,1,4,2
2,2,0,0,2,1,2,116,28,0,0,0,42,0,0,11
2,2,0,0,1,1,2,116,26,0,970,2,120,1,1,2
2,2,0,0,1,1,2,116,30,0,600,0,0,1,0,2
2,2,0,0,2,1,2,116,31,0,0,0,80,0,0,2
2,2,0,0,2,1,2,116,29,1,0,0,0,1,1,26
2,2,0,0,2,1,2,116,29,0,740,0,0,1,3,2
2,2,0,0,2,1,2,116,28,0,900,0,0,0,0,15
2,2,0,0,2,1,2,116,29,0,0,0,0,0,1,2
2,2,0,0,1,-1,2,116,28,0,700,0,0,0,2,0
2,2,0,0,2,1,2,116,26,0,855,0,0,0,0,2
2,2,0,0,1,1,2,116,25,0,770,0,8,1,2,2
1,1,2,3000,2,-1,2,116,25,0,0,0,0,1,1,0
2,2,0,0,2,1,2,116,27,0,860,0,90,1,2,2
2,2,2,5000,2,-1,2,116,28,0,930,0,0,0,1,0
1,1,2,3000,1,-1,2,117,25,0,940,3,0,1,1,0
2,2,0,0,2,1,2,117,28,1,720,0,0,0,0,2
2,2,0,0,2,1,2,117,26,0,910,2,0,1,0,2
2,2,0,0,2,1,2,117,25,1,0,0,0,0,0,15
2,2,0,0,2,3,2,117,27,0,855,3,0,1,2,19
2,2,0,0,2,1,2,117,27,0,0,0,0,1,0,15
1,1,2,3000,2,-1,2,117,28,0,0,0,0,0,2,0
2,2,0,0,1,1,2,117,25,0,785,0,100,1,1,19
2,2,0,0,2,1,2,117,27,0,0,0,0,0,0,15
2,2,0,0,1,1,2,117,25,0,0,3,0,0,0,2
2,2,0,0,1,1,2,117,24,0,795,0,0,1,2,2
2,2,0,0,2,1,2,117,26,1,820,0,800,0,0,15
2,2,0,0,2,1,2,117,26,0,0,0,8,1,2,6
2,2,0,0,2,3,2,117,28,0,0,0,0,0,0,2
2,2,0,0,2,1,2,117,27,0,0,0,20,0,0,28
2,2,0,0,1,1,2,117,43,0,0,0,0,0,1,2
2,2,0,0,2,1,2,117,27,1,0,0,0,1,0,2
2,2,0,0,2,1,2,117,24,0,0,0,210,1,1,6
2,2,0,0,2,-1,2,117,25,0,0,0,0,0,1,0
2,2,0,0,1,1,2,117,24,0,0,0,0,1,0,2
2,2,0,0,2,1,2,117,28,1,900,0,0,1,1,2
2,2,0,0,2,1,2,117,25,0,905,3,0,1,1,15
2,2,0,0,2,1,2,117,27,0,950,0,400,0,6,3
2,2,0,0,1,1,2,117,25,0,0,0,0,0,0,9
2,2,0,0,1,1,2,117,25,0,0,0,0,1,1,9
2,2,0,0,1,1,2,117,24,0,0,0,0,0,0,23
1,1,2,2800,2,-1,2,117,27,0,0,0,0,0,2,0
2,2,0,0,2,1,2,117,32,0,0,0,200,1,1,2
2,2,0,0,2,1,2,117,27,1,0,0,240,1,2,2
1,1,2,2000,2,-1,2,117,24,0,550,0,0,0,2,0
2,2,0,0,2,1,2,117,25,0,0,0,0,0,1,6
2,2,0,0,2,1,2,117,27,0,880,0,0,1,2,2
2,2,0,0,2,1,2,117,33,0,0,0,0,0,0,2
2,2,0,0,2,-1,2,117,26,0,0,0,0,0,2,0
2,2,0,0,2,1,2,118,30,0,900,0,0,1,2,2
2,2,0,0,2,1,2,118,26,0,0,0,0,0,1,2
1,2,0,0,2,-1,2,118,26,0,965,0,0,0,0,0
2,2,0,0,2,5,2,118,25,0,750,0,0,0,0,9
2,2,0,0,2,4,2,118,25,0,880,0,0,1,0,23
2,2,0,0,2,1,2,118,26,1,830,0,0,0,0,2
2,1,2,3000,2,-1,2,118,28,0,720,0,0,1,1,0
2,2,0,0,2,1,2,118,27,0,0,0,0,1,2,2
2,2,0,0,2,1,2,118,28,0,0,0,0,0,0,2
1,1,2,3000,2,-1,2,118,27,0,925,0,0,1,0,0
2,2,0,0,2,-1,2,118,26,0,0,3,120,1,1,0
2,2,0,0,2,1,2,118,23,1,720,0,0,1,2,2
2,2,0,0,2,1,2,118,25,0,0,0,680,0,1,13
2,2,0,0,1,-1,2,118,26,0,600,0,0,1,2,0
2,2,0,0,2,1,2,118,25,0,750,0,0,0,2,8
2,2,0,0,1,1,2,118,27,0,900,0,0,1,3,2
2,2,0,0,2,1,2,118,23,0,0,0,0,1,1,13
1,2,3,2400,2,-1,2,118,25,0,0,0,240,1,0,0
2,2,0,0,2,1,2,118,26,0,700,0,0,1,1,5
2,2,0,0,2,1,2,118,30,1,0,0,40,1,1,2
2,2,0,0,2,1,2,118,26,0,0,0,0,0,5,3
2,2,0,0,1,-1,2,118,25,0,730,0,0,1,1,0
2,2,0,0,2,-1,2,118,26,0,840,3,0,1,3,0
2,2,0,0,2,1,2,118,26,0,0,0,0,0,0,2
2,2,0,0,1,1,2,118,25,0,0,0,0,0,0,2
2,2,0,0,2,1,2,119,27,0,0,0,0,1,0,3
2,2,0,0,1,1,2,119,28,0,820,0,0,0,0,2
2,2,0,0,2,1,2,119,27,0,0,0,150,1,0,2
1,2,3,5000,2,-1,2,119,28,0,985,0,0,0,0,0
2,2,0,0,2,1,2,119,26,0,830,0,320,1,0,2
2,2,0,0,2,1,2,119,33,0,0,0,0,0,3,15
2,2,0,0,2,1,2,119,27,0,0,0,0,0,2,3
2,2,0,0,1,-1,2,119,28,0,985,2,0,1,2,0
2,2,0,0,2,1,2,119,26,1,985,0,0,1,1,2
2,2,0,0,2,1,2,119,31,0,0,0,0,0,1,3
2,2,0,0,2,1,2,119,23,0,810,0,0,0,1,23
2,1,2,3000,1,-1,2,119,24,0,730,0,40,1,1,0
2,2,0,0,2,1,2,119,27,0,0,3,0,1,0,9
2,2,0,0,2,1,2,119,24,1,0,0,0,1,2,2
2,1,2,3000,2,-1,2,119,27,0,0,0,0,1,0,0
2,2,0,0,1,1,2,119,24,0,0,0,0,0,2,23
2,2,0,0,2,1,2,119,26,0,0,0,0,0,0,19
2,2,0,0,2,4,2,119,25,0,0,0,0,1,2,19
2,1,3,2400,2,-1,2,119,26,0,0,0,0,0,0,0
2,2,0,0,2,1,2,119,27,0,870,0,37,1,2,2
2,2,0,0,2,1,2,119,33,0,0,0,0,1,0,19
2,2,0,0,1,1,2,119,36,0,400,0,120,1,3,3
2,2,0,0,2,1,2,119,28,0,0,4,8,1,2,2
1,1,2,3000,2,-1,2,119,25,0,0,0,0,0,1,0
2,1,2,2500,2,-1,2,119,24,0,0,0,0,1,2,0
2,2,0,0,2,1,2,119,27,0,0,0,0,1,3,12
2,2,0,0,2,1,2,119,25,0,0,0,0,0,0,2
2,2,0,0,1,1,2,119,23,0,770,0,7,0,0,15
2,2,0,0,2,1,2,119,27,0,0,0,0,0,1,12
2,1,2,3000,2,-1,2,119,25,0,0,0,0,0,0,0
2,1,2,2500,2,-1,2,119,27,0,0,0,0,1,2,0
2,2,0,0,2,1,2,119,24,0,0,0,0,0,1,2
2,2,0,0,2,1,2,75,25,0,0,0,300,1,0,11
2,2,0,0,1,1,2,75,26,1,880,0,0,1,0,3
2,2,0,0,2,-1,2,75,26,0,850,0,0,0,3,0
2,2,0,0,1,1,2,75,26,1,895,0,160,1,2,15
1,1,2,3000,1,-1,2,75,25,0,0,0,0,0,1,0
1,1,2,2500,2,-1,2,75,27,0,700,0,0,0,0,0
2,2,0,0,2,1,2,75,24,0,800,0,0,1,0,13
2,2,0,0,1,1,2,75,24,0,0,0,25,0,2,9
2,1,2,2500,2,-1,2,75,25,0,0,0,0,1,3,0
2,2,0,0,1,1,2,75,23,0,0,0,2,1,1,9
2,2,0,0,2,3,2,76,24,0,0,0,0,1,0,2
2,2,0,0,2,1,2,76,24,0,0,0,60,1,2,9
2,2,0,0,2,1,2,76,26,0,0,0,0,0,2,11
2,2,0,0,2,1,2,76,24,0,0,0,0,0,1,9
2,2,0,0,1,1,2,76,24,0,0,0,0,1,0,26
2,2,0,0,2,1,2,76,25,0,0,0,0,0,1,9
2,2,0,0,2,1,2,76,24,0,0,0,0,0,1,9
2,2,0,0,2,1,2,76,23,0,0,0,0,0,2,11
2,2,0,0,2,1,2,77,24,0,0,0,0,0,1,14
2,2,0,0,2,1,2,77,24,0,0,0,0,0,1,9
2,2,0,0,2,1,2,77,26,0,0,0,60,1,4,9
2,2,0,0,2,1,2,77,24,0,0,0,30,1,2,9
2,2,0,0,2,1,2,77,23,0,0,0,8,1,1,14
2,1,2,3500,1,-1,2,77,24,0,0,0,0,0,2,0
2,2,0,0,2,1,2,77,25,0,0,0,0,0,1,14
1,1,2,3500,2,-1,2,77,25,0,0,0,0,1,2,0
2,2,0,0,2,1,2,77,26,0,370,0,0,1,2,9
